"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0600000US3602740299","La Grange town, Dutchess County, New York","5138","231","103713","5900","93.0","2.1","103948","5908","2.3","1.2","116771","50083","0.0","0.6","-","**","2.3","1.0","135063","7726","0.0","0.6","-","**","1.8","1.3","20833","9071","0.7","0.7","55729","34176","5.4","1.8","71597","46417","89.8","2.4","104158","5852","2.4","1.5","37232","47570","26.3","2.8","109149","6137","50.0","2.7","116063","11585","21.2","2.1","66989","8960","4328","187","109683","4192","45.6","3.8","119115","11448","54.4","3.8","99307","6904","85.7","3.5","115961","6863","9.4","2.8","51927","23920","4.9","2.2","92218","42992","810","151","54352","8671","62.1","11.0","49980","8190","55.7","11.3","49207","5076","6.4","4.4","115577","72199","37.9","11.0","70114","27569","30.9","10.4","51875","40876","7.0","4.2","84219","158166","32.4","(X)","(X)","(X)","32.4","(X)","(X)","(X)","30.4","(X)","(X)","(X)",
"0600000US3602747207","Milan town, Dutchess County, New York","963","66","65529","8049","93.6","3.7","67639","9787","0.9","0.9","-","**","0.3","0.4","-","**","1.0","1.6","-","**","0.0","3.3","-","**","2.7","2.7","-","**","1.5","1.8","-","**","2.9","2.6","58654","54268","92.0","3.8","67685","9497","4.0","4.1","69327","110174","28.5","6.7","61000","15803","46.7","6.0","88333","7828","20.8","3.9","36667","20816","651","64","77396","19047","44.2","7.3","85700","13868","55.8","7.3","72708","19633","84.0","7.1","88393","12413","11.4","5.2","29375","31122","4.6","4.3","64107","10067","312","74","32391","4833","52.2","14.3","33542","10156","41.3","12.3","30924","2565","10.9","8.5","111250","17300","47.8","14.3","29563","14103","38.8","13.4","27813","5078","9.0","7.5","175500","62368","41.3","(X)","(X)","(X)","44.7","(X)","(X)","(X)","34.3","(X)","(X)","(X)",
"0600000US3602751891","North East town, Dutchess County, New York","1155","106","63438","9000","91.9","4.7","67500","10157","0.6","0.9","-","**","0.7","1.1","-","**","2.1","2.7","-","**","0.0","2.8","-","**","2.4","2.6","83056","58075","2.3","2.3","-","**","6.1","3.5","36250","36416","89.0","5.1","68243","9156","2.3","2.4","29135","25746","28.9","6.0","68704","14217","45.9","7.2","80152","9680","22.9","5.2","46667","15014","759","75","78194","12369","26.2","7.5","61417","27297","73.8","7.5","82000","12494","72.6","8.1","81656","8384","14.9","7.1","60673","13509","12.5","6.9","22404","81452","396","99","35625","15781","51.3","12.4","30625","10915","37.1","11.1","20341","12282","14.1","8.1","61094","13524","48.7","12.4","54107","24206","37.9","10.9","42333","16604","10.9","9.8","89375","28583","49.3","(X)","(X)","(X)","52.0","(X)","(X)","(X)","38.6","(X)","(X)","(X)",
"0600000US3602756825","Pawling town, Dutchess County, New York","3035","128","80193","7137","93.8","2.4","81740","10110","1.0","0.8","106667","113861","0.0","1.1","-","**","1.4","1.1","81971","26914","0.0","1.1","-","**","3.0","1.7","50625","22240","0.9","1.2","-","**","9.9","3.2","64152","7777","88.1","3.4","82426","10257","2.2","1.2","52500","50142","21.6","3.1","91563","38146","51.1","4.1","95139","20898","25.2","2.7","50139","15325","2150","108","101154","11015","44.3","4.9","107222","14906","55.7","4.9","95250","15328","83.4","4.8","113520","11489","12.2","4.1","54922","6380","4.3","2.7","20750","13327","885","147","39934","14799","51.4","7.4","34549","4491","45.0","7.8","32569","8640","6.4","4.5","85208","61021","48.6","7.4","50804","13236","37.9","7.9","50223","23630","10.7","5.3","54531","16955","33.1","(X)","(X)","(X)","32.1","(X)","(X)","(X)","33.0","(X)","(X)","(X)",
"0600000US3602758156","Pine Plains town, Dutchess County, New York","961","93","64673","5060","97.4","2.3","64881","6122","0.4","0.6","-","**","0.0","3.3","-","**","0.0","3.3","-","**","0.0","3.3","-","**","2.0","2.2","-","**","0.2","0.6","-","**","3.3","3.1","66667","57846","96.0","3.2","64494","5558","2.1","2.7","-","**","21.4","6.9","68456","5720","43.4","6.2","89554","14988","33.1","5.7","46667","7859","674","67","69953","7691","37.1","8.9","77500","25991","62.9","8.9","68684","8195","85.3","7.0","76339","16966","10.8","5.4","39188","6436","3.9","3.7","66250","14181","287","80","29401","2551","43.9","13.3","25000","17044","39.0","13.0","16500","20941","4.9","4.6","54167","264466","56.1","13.3","41875","22141","43.2","13.9","41250","21660","12.9","8.7","53281","100668","45.0","(X)","(X)","(X)","41.8","(X)","(X)","(X)","48.8","(X)","(X)","(X)",
"0600000US3602758695","Pleasant Valley town, Dutchess County, New York","3717","183","77427","5948","93.8","2.8","76771","5803","3.4","2.6","85469","33148","0.2","0.3","-","**","0.9","1.0","-","**","0.0","0.9","-","**","0.8","1.0","-","**","0.9","1.0","56447","47662","4.0","2.2","60197","34292","91.0","2.9","78004","5553","0.5","0.8","-","**","30.9","4.1","75918","16486","50.3","4.7","93125","8948","18.3","2.8","39618","11474","2638","132","90361","5022","43.0","4.7","90112","9591","57.0","4.7","90701","7662","77.7","5.2","94201","8596","12.8","4.3","49717","43060","9.5","3.4","73371","31050","1079","195","37756","10073","57.2","9.8","30689","15246","49.4","11.2","21402","14987","7.8","6.7","75208","97820","42.8","9.8","46016","11993","39.0","10.1","46836","11741","3.8","3.7","29728","13436","34.2","(X)","(X)","(X)","36.8","(X)","(X)","(X)","27.8","(X)","(X)","(X)",
"0600000US3602759641","Poughkeepsie city, Dutchess County, New York","12539","426","39481","2850","56.1","2.5","49716","4544","32.5","2.1","31329","4093","0.6","0.4","45750","49416","1.7","0.9","22450","67183","0.0","0.3","-","**","5.8","1.4","31996","6598","3.3","1.1","24844","12926","12.8","1.6","31732","4797","50.3","2.2","53302","3985","4.8","1.2","20950","7723","34.0","2.5","41406","6424","38.8","2.6","47511","5806","22.4","1.7","28370","3201","6911","307","47428","5340","46.1","2.8","28696","2426","53.9","2.8","67935","3946","51.3","3.2","74293","9660","39.7","3.8","25928","2634","9.0","2.1","41618","23121","5628","403","25224","4068","54.8","4.3","22979","5044","43.7","3.9","19469","4287","11.0","3.0","65938","10809","45.2","4.3","27552","8391","34.8","4.2","22743","5235","10.4","2.6","53690","16099","38.0","(X)","(X)","(X)","40.6","(X)","(X)","(X)","31.2","(X)","(X)","(X)",
"0600000US3602759652","Poughkeepsie town, Dutchess County, New York","15138","417","70382","4615","79.8","2.2","69868","4310","10.8","1.6","64386","6710","0.2","0.2","37344","249064","5.7","1.1","133203","39708","0.0","0.2","-","**","2.1","0.8","62630","19210","1.3","0.7","73080","29509","6.6","1.2","50988","16904","76.1","2.4","71444","4157","2.4","1.1","42568","34075","30.8","2.3","75802","7728","40.6","2.2","84733","6077","26.2","1.6","50309","3966","10201","346","87985","4070","44.2","2.4","85680","6104","55.8","2.4","89634","6986","78.1","2.9","98639","4786","16.5","2.4","50550","4905","5.4","1.9","58086","30669","4937","439","39555","3998","62.2","4.7","32583","4162","55.4","5.1","28489","3649","6.8","2.3","74375","22825","37.8","4.7","44407","4100","29.7","4.8","43731","2790","8.1","3.2","69375","44596","32.2","(X)","(X)","(X)","30.3","(X)","(X)","(X)","33.4","(X)","(X)","(X)",
"0600000US3602760905","Red Hook town, Dutchess County, New York","3861","146","69408","9855","96.0","1.6","73054","7856","0.5","0.6","-","**","0.7","0.8","-","**","1.3","1.0","41544","27492","0.0","0.8","-","**","0.9","0.9","22292","112202","0.7","0.6","24773","58290","3.1","1.5","51833","29674","94.8","1.7","72940","8509","6.0","2.0","17589","9148","19.8","2.9","84615","19238","48.0","3.6","90848","11843","26.1","2.7","49946","5984","2528","120","95724","9646","44.9","4.2","107616","24612","55.1","4.2","91667","15070","81.9","4.7","108973","6558","13.4","4.0","49583","19731","4.7","2.2","65375","11450","1333","175","30884","4199","54.8","8.0","27257","1915","43.7","8.1","27808","2432","11.0","5.3","26611","7298","45.2","8.0","43625","9784","38.1","8.3","43917","9629","7.1","3.5","38250","65199","31.5","(X)","(X)","(X)","27.3","(X)","(X)","(X)","39.4","(X)","(X)","(X)",
"0600000US3602761357","Rhinebeck town, Dutchess County, New York","3206","172","66483","7082","98.2","1.1","66419","6936","0.6","0.5","36500","30249","0.0","1.0","-","**","0.7","0.8","-","**","0.0","1.0","-","**","0.3","0.5","-","**","0.2","0.4","-","**","1.7","1.1","17303","102069","96.8","1.5","66695","6847","2.7","1.5","17417","74496","19.3","3.1","65500","17735","46.4","3.9","76308","9261","31.6","3.4","55304","10134","1790","134","92679","7299","37.5","5.6","100893","9612","62.5","5.6","85363","10893","89.7","3.6","96981","7685","7.4","3.1","41750","13640","2.8","1.7","80313","21464","1416","205","37372","18046","59.5","8.5","32355","9410","54.3","8.4","31134","9292","5.2","3.5","57763","16020","40.5","8.5","56750","20078","34.5","8.7","54125","24222","5.9","3.2","135357","150528","27.6","(X)","(X)","(X)","26.1","(X)","(X)","(X)","29.1","(X)","(X)","(X)",
"0600000US3602770662","Stanford town, Dutchess County, New York","1421","115","67538","8624","91.5","5.1","66786","9079","3.5","3.5","41481","18324","0.0","2.3","-","**","0.0","2.3","-","**","0.0","2.3","-","**","2.7","3.1","-","**","2.3","2.5","-","**","8.0","5.3","50542","26267","88.2","6.0","68073","9742","4.0","4.1","-","**","20.3","5.5","64338","13539","50.7","7.7","76042","16389","25.0","6.6","68802","19088","1027","101","70721","8954","32.6","7.8","58625","38312","67.4","7.8","72115","7394","80.0","9.6","80714","21891","9.7","6.4","19444","41326","10.2","7.5","29922","34884","394","133","55735","16580","50.0","15.7","55893","19489","41.6","13.5","53158","24062","8.4","7.4","92375","102649","50.0","15.7","55625","24848","33.0","15.8","41389","15028","17.0","13.2","63724","733","35.5","(X)","(X)","(X)","37.5","(X)","(X)","(X)","24.1","(X)","(X)","(X)",
"0600000US3602776166","Union Vale town, Dutchess County, New York","1785","118","87841","16948","95.7","2.8","90094","19287","1.3","1.5","-","**","0.0","1.8","-","**","0.9","1.1","-","**","0.0","1.8","-","**","1.0","1.4","-","**","1.1","1.4","-","**","1.5","1.6","-","**","95.2","2.9","89205","18913","2.7","2.6","14375","163547","23.5","5.7","95553","3515","47.7","5.5","108150","28134","26.2","4.8","56875","9899","1280","103","96964","18492","44.1","5.8","110568","23913","55.9","5.8","87614","27204","83.5","6.4","112974","25014","6.5","3.6","60521","42069","10.0","5.4","63472","53125","505","132","49115","25452","56.8","14.3","30521","33515","49.1","13.8","26319","9808","7.7","9.1","-","**","43.2","14.3","76250","51623","40.2","14.3","59479","53143","3.0","4.4","-","**","39.7","(X)","(X)","(X)","32.0","(X)","(X)","(X)","55.4","(X)","(X)","(X)",
"0600000US3602778157","Wappinger town, Dutchess County, New York","10116","274","77412","3496","78.2","2.9","78666","3463","8.5","2.1","81908","18437","0.2","0.3","-","**","6.2","1.4","92841","34675","0.0","0.3","-","**","5.9","2.1","67072","24705","0.9","0.8","77296","70343","12.6","2.2","64821","24839","72.2","2.8","79086","3518","2.4","1.6","40799","7023","31.6","2.3","87154","10577","45.3","2.5","86238","5809","20.7","1.8","50448","7562","7004","265","88829","6132","44.0","3.5","97401","8016","56.0","3.5","83921","5066","77.4","3.5","99414","5384","15.1","2.8","62283","6133","7.5","2.4","57813","27792","3112","334","50094","6012","48.6","5.5","40033","11962","42.3","5.8","31701","6023","6.2","2.5","78654","23065","51.4","5.5","64896","8964","37.1","5.4","56518","13015","14.3","4.8","75993","8227","33.7","(X)","(X)","(X)","34.8","(X)","(X)","(X)","29.9","(X)","(X)","(X)",
"0600000US3602778388","Washington town, Dutchess County, New York","1941","154","66589","8768","96.4","1.9","67071","10504","0.6","1.0","-","**","0.3","0.4","-","**","0.5","0.7","-","**","0.0","1.7","-","**","0.0","1.7","-","**","2.2","1.6","45769","35558","2.5","2.1","9671","53128","94.6","2.5","67268","10561","2.8","2.2","31181","21571","20.0","5.8","62917","15381","48.4","6.7","84808","26090","28.7","5.0","55888","4550","1240","103","85455","13829","39.8","7.9","77411","20315","60.2","7.9","93977","26597","81.0","6.3","92059","26149","13.8","6.5","34904","41610","5.2","2.7","58438","30245","701","180","47765","9477","63.6","11.5","32750","18279","60.8","11.5","30250","13096","2.9","3.1","172727","178654","36.4","11.5","60994","6494","27.4","10.4","59306","22074","9.0","7.2","61314","1006","36.2","(X)","(X)","(X)","33.7","(X)","(X)","(X)","37.4","(X)","(X)","(X)",
"0600000US3602900000","County subdivisions not defined, Erie County, New York","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","-","(X)","(X)","(X)","-","(X)","(X)","(X)",
"0600000US3602901099","Alden town, Erie County, New York","3491","151","56847","6215","99.2","0.8","57056","6489","0.4","0.7","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.4","0.5","-","**","0.2","0.3","-","**","98.9","0.8","56944","6350","1.4","1.1","36250","24620","28.3","3.6","54345","14329","46.1","3.3","73967","6395","24.3","2.8","45958","9328","2583","148","66350","8047","43.5","3.4","62887","11862","56.5","3.4","70000","7705","82.3","4.1","75618","5761","14.2","3.8","39318","15735","3.5","1.9","49167","23318","908","159","32667","13584","51.3","9.8","28264","5461","42.4","9.6","26250","2376","8.9","5.4","104375","85529","48.7","9.8","40548","8138","41.4","10.1","39722","17030","7.3","4.7","62500","46113","23.9","(X)","(X)","(X)","21.6","(X)","(X)","(X)","26.7","(X)","(X)","(X)",
"0600000US3602902000","Amherst town, Erie County, New York","48637","806","67615","1946","87.4","1.0","69173","2071","4.8","0.5","47101","12495","0.1","0.1","59688","72757","5.9","0.6","64375","19752","0.0","0.1","-","**","0.7","0.3","50638","21938","1.1","0.3","64643","52870","1.9","0.4","56114","19441","86.4","1.0","69185","2108","4.4","0.7","19870","5926","27.4","1.0","77154","3389","38.9","1.1","91589","3508","29.3","1.0","41918","3224","30040","552","92106","2871","43.2","1.5","96084","3280","56.8","1.5","89122","3616","79.6","1.6","104087","2680","15.2","1.3","44643","3519","5.2","0.9","64436","4605","18597","769","37502","2997","59.8","2.7","32327","2922","52.9","2.5","29788","3091","6.9","1.1","53616","9925","40.2","2.7","44032","3183","29.1","2.4","40450","4283","11.1","1.5","58618","9591","29.7","(X)","(X)","(X)","29.3","(X)","(X)","(X)","29.6","(X)","(X)","(X)",
"0600000US3602903199","Aurora town, Erie County, New York","5440","174","70899","5314","98.8","0.9","70646","5243","0.0","0.6","-","**","0.0","0.6","-","**","0.4","0.4","-","**","0.0","0.6","-","**","0.1","0.2","-","**","0.7","0.8","118977","96181","0.7","0.5","86389","137423","98.3","0.9","70506","5210","1.5","1.3","45368","10981","26.3","2.6","85486","5594","46.6","2.6","81890","9657","25.6","2.2","44125","4797","3865","173","87742","4099","44.6","3.7","89889","4761","55.4","3.7","83545","8870","85.3","2.9","92458","6690","11.8","2.7","57563","18492","2.9","1.4","70417","27908","1575","201","33542","5936","59.6","6.8","27297","3673","54.2","6.8","24744","3224","5.3","3.1","70476","21415","40.4","6.8","52756","14191","33.9","6.5","43056","17015","6.5","3.2","76442","13952","22.1","(X)","(X)","(X)","20.8","(X)","(X)","(X)","24.6","(X)","(X)","(X)",
"0600000US3602907454","Boston town, Erie County, New York","3155","126","67598","6698","99.7","0.5","67773","6751","0.0","1.0","-","**","0.0","1.0","-","**","0.0","1.0","-","**","0.0","1.0","-","**","0.3","0.5","-","**","0.0","1.0","-","**","0.7","0.8","-","**","99.3","0.8","68047","6907","2.0","2.2","18590","4090","25.9","4.3","85096","13799","46.8","4.5","80391","11949","25.3","4.1","39375","19886","2266","124","84840","7354","40.3","5.2","90536","14356","59.7","5.2","77113","9664","82.6","5.9","95250","11855","12.9","5.5","43672","8378","4.5","2.1","66328","15293","889","176","30379","3648","49.4","11.7","28533","2225","47.6","11.4","28243","2494","1.8","2.2","-","**","50.6","11.7","42650","21440","36.0","11.5","24556","11941","14.6","8.5","71447","20978","25.7","(X)","(X)","(X)","28.9","(X)","(X)","(X)","17.5","(X)","(X)","(X)",
"0600000US3602907894","Brant town, Erie County, New York","791","69","61083","9413","92.3","4.9","65735","9441","0.4","0.7","-","**","4.6","3.8","24474","11405","0.6","0.9","-","**","0.0","4.0","-","**","2.1","3.3","-","**","0.0","4.0","-","**","4.0","3.8","24853","118964","90.4","4.9","65221","9168","2.7","2.7","21827","11965","24.0","5.6","58750","24942","44.9","6.6","78188","7703","28.4","5.1","50875","4375","577","60","70991","8104","34.1","7.4","57614","25533","65.9","7.4","72143","6891","77.5","8.8","77902","6331","13.9","8.0","23947","21667","8.7","6.1","47727","4579","214","54","36250","14463","42.5","11.0","28516","7213","38.3","11.3","28594","6215","4.2","4.3","-","**","57.5","11.0","53438","18077","42.5","11.7","50938","18695","15.0","8.6","68333","39208","34.3","(X)","(X)","(X)","39.9","(X)","(X)","(X)","19.2","(X)","(X)","(X)",
"0600000US3602911000","Buffalo city, Erie County, New York","112037","1146","30942","727","54.1","0.8","40026","1373","37.4","0.7","22836","983","0.6","0.1","18393","10845","2.1","0.3","26534","9857","0.1","0.1","95430","66256","3.8","0.4","18791","2527","2.0","0.3","22978","5399","7.8","0.5","17252","1673","50.8","0.8","41764","1390","6.6","0.5","18050","2000","36.7","0.7","32127","1239","37.6","0.7","35963","1410","19.1","0.6","25835","1558","58577","991","37412","1435","49.5","1.2","25811","1456","50.5","1.2","51426","1790","45.9","1.3","61220","1765","43.0","1.4","22377","1133","11.1","0.9","36341","4276","53460","1418","23004","952","52.8","1.2","21006","838","44.6","1.2","18147","1073","8.2","0.8","46673","6691","47.2","1.2","26722","1833","37.6","1.3","21239","1508","9.6","0.9","56888","6299","37.7","(X)","(X)","(X)","40.3","(X)","(X)","(X)","33.5","(X)","(X)","(X)",
"0600000US3602913035","Cattaraugus Reservation, Erie County, New York","648","66","40000","7672","4.8","3.2","20893","18296","0.0","4.9","-","**","76.1","6.8","39453","8393","9.9","6.1","58750","117118","0.0","4.9","-","**","0.0","4.9","-","**","9.3","5.2","34167","237789","6.6","3.1","43750","983","3.7","2.7","22143","45622","0.8","1.1","-","**","24.5","7.1","42880","15514","46.6","8.3","44412","4810","28.1","7.1","20500","8929","405","50","44564","3510","38.0","10.0","32292","20865","62.0","10.0","47734","5386","42.2","8.2","46250","4776","36.8","9.1","42938","18869","21.0","8.8","46406","29917","243","57","19844","6097","65.0","11.4","15625","5755","57.6","13.6","14318","3000","7.4","8.8","-","**","35.0","11.4","21635","21281","30.5","11.1","22250","52375","4.5","5.4","12083","25087","39.8","(X)","(X)","(X)","44.4","(X)","(X)","(X)","32.1","(X)","(X)","(X)",
"0600000US3602915011","Cheektowaga town, Erie County, New York","38265","546","47842","1493","89.4","0.9","48892","1638","8.2","0.9","38282","2480","0.2","0.1","14569","23347","0.9","0.3","35096","5626","0.0","0.1","-","**","0.6","0.3","42167","34331","0.7","0.3","47768","2871","2.1","0.5","46250","11672","88.0","1.0","48886","1628","3.1","0.6","38495","12018","29.8","1.1","56706","2870","37.9","1.2","59758","2541","29.3","0.9","31844","1515","22934","468","60188","1803","39.7","1.6","57122","4433","60.3","1.6","61311","1679","70.0","1.8","70030","2134","22.5","2.0","34589","4018","7.4","0.9","51203","4904","15331","702","30865","1322","58.0","2.0","26740","1242","49.6","2.1","23815","1416","8.4","1.5","61745","5197","42.0","2.0","36846","2796","34.4","2.3","32274","2064","7.6","1.4","70982","6793","29.7","(X)","(X)","(X)","30.1","(X)","(X)","(X)","28.4","(X)","(X)","(X)",
"0600000US3602915825","Clarence town, Erie County, New York","11135","265","87327","4075","94.1","1.3","85926","4638","1.1","0.7","89886","84302","0.1","0.2","-","**","4.3","1.0","133646","72895","0.1","0.1","-","**","0.2","0.3","-","**","0.2","0.2","-","**","1.0","0.6","125208","24609","93.6","1.4","85851","4766","1.7","1.1","47711","1665","23.0","2.2","98264","10359","46.8","2.4","109130","8132","28.5","2.0","49441","7575","8469","248","101588","7120","42.1","2.6","114800","11718","57.9","2.6","92820","5966","83.2","3.0","114090","4822","12.2","2.7","58560","14541","4.6","1.5","74205","32263","2666","301","37361","5996","62.9","7.1","29536","5974","56.6","7.2","28196","2185","6.3","3.0","93750","55722","37.1","7.1","56894","10936","28.1","6.2","46436","21305","9.0","4.3","100500","59347","28.6","(X)","(X)","(X)","28.2","(X)","(X)","(X)","27.2","(X)","(X)","(X)",
